Id,SalePrice
2869,202444.2305152102
967,207313.84155767702
2656,106664.8760591941
667,208052.24924105426
1042,124351.48580421494
2023,138680.2279357926
2447,440192.84390581225
2055,122854.37193734109
2275,262534.8409210443
2204,170410.93185952556
1563,263533.25552426506
483,221223.89235358758
796,133430.81726956958
1526,157898.98909246913
2042,125751.92775137872
442,355656.9524249879
1693,329729.3330200296
1468,217300.67691010272
1430,176143.44772183453
2605,145106.59050491045
1529,175275.3165619427
335,120213.53386763237
1287,125207.96338228243
31,114713.2878112073
1785,289756.56543143425
82,154409.38219890237
2620,141227.8701031727
252,181786.55028882224
721,84172.65320427003
2165,179021.07804196593
2316,166901.13378324918
775,124388.5407929404
1558,107738.2853244497
17,203563.24214274168
1022,243029.51938672492
925,129662.76333122376
438,260796.64063499976
1270,150205.53941862317
1272,125084.42149145465
215,136604.55990470183
266,211704.58399363304
2402,278266.3377961942
1250,136712.60103936095
1984,117307.97112644614
1279,142244.99420260108
377,270016.83020190464
1252,134909.6879924465
2156,271156.7722067437
499,325272.4749770984
1374,120066.44060126106
2898,275189.6531347847
401,112374.64532240656
2721,156759.42411082
2078,243196.8174226169
2589,120742.62433468679
1946,235498.6633667504
1334,127494.25626417532
2781,207534.46038569347
431,471458.4981588329
576,214784.71446706235
1474,207026.40475955003
2254,136982.71749658583
2155,286730.8807267883
885,100510.31906148353
643,137050.12284310235
1944,125952.9464861439
480,181858.60595017383
2845,90557.70763910834
2387,304575.6309242501
2407,212609.61295711267
2527,161246.12378632792
2514,154382.0257359251
629,151878.41859624852
80,203416.51840800507
1876,137087.31630177013
1546,123667.81960506189
2518,179397.5558245575
2347,160898.29267495152
783,202698.80555631797
1322,69405.41732808313
194,76849.19964351883
1770,292842.85302178445
2143,150779.96269898737
1229,190884.80878421204
511,281284.2027546153
46,232090.66542700585
1348,163180.02669528025
2465,195957.88424295888
387,222630.875447204
873,216312.9456831333
1918,122615.39874666806
2764,241335.6395844769
2184,110017.25741605587
934,145573.84143192924
1920,131886.5689988811
2631,142643.45716606916
1768,809959.4952309765
2040,117640.88211493092
1749,199612.39040819192
834,224052.98959719978
1457,225173.59403904714
79,132201.6433067302
2302,115089.5030273208
1817,142383.77015565772
2755,230005.8714200934
359,172792.73417184362
2059,112850.77748736716
2092,243480.8162558882
2516,220075.80685657315
150,115173.05828732066
1656,153101.15198223
83,105081.42051608488
2411,177665.1500872419
795,72052.51839487872
2312,222721.55730398837
2917,116578.76355722923
1624,185265.11962568565
2215,312189.97411976306
1211,150391.8733999612
1485,149203.98915819675
1024,175572.60020821096
570,184988.4551490692
2874,143738.78746013832
700,146433.60889805018
2756,214876.09331119314
2022,175209.9060122811
583,223827.0347067359
2392,388594.89184533816
2424,185556.298256099
212,110466.81197676853
736,110795.34244672442
1610,162026.50331586093
890,121612.43800081125
467,159392.21870850792
578,252166.422629732
1747,179812.27289309748
1149,166663.8237437032
2758,267727.6573466105
857,128393.82874998258
2219,283989.73912123736
733,84450.74869827756
2909,116424.36678305885
1798,243655.22231043054
235,112171.65124309226
2366,139972.52742453443
1027,137986.35589460225
1195,120961.90793850641
1303,60102.88330412601
148,169762.68799080668
608,151160.93092717294
2515,182426.65696234853
821,247867.2697728473
2500,276684.4219672907
745,114919.55443719545
741,138092.98369609256
1611,126360.40932346869
2532,122483.02499712732
1081,222284.62979820333
1692,504634.35835409444
2520,197115.79039858183
276,107490.3058159776
1992,120026.41490845916
663,58312.20186178251
418,138585.02197515676
1733,180908.76842517036
2359,157675.75075209475
253,178482.12290371128
1518,154449.59269209157
2035,133206.41385697664
2919,98633.20512648692
1540,227962.17661136316
2120,143281.66975550956
1674,157406.29105650343
256,149243.64938997044
2361,100971.99860708146
978,98341.46873339055
2280,125611.88996352011
2095,216728.52375754667
1709,327358.026433229
2801,246670.890425594
1246,114634.66574325933
2373,116432.20325620641
1055,301088.75484034204
2017,133442.1619191499
1099,253071.21743291363
1344,76110.3868088022
835,178619.69177988215
1117,216803.49769582812
2043,93917.97831837571
2085,120905.92863306947
410,149863.18712534115
2650,124365.82273413497
2867,164379.50520442528
1668,119477.78061346251
1161,166257.629003608
2122,167220.06342348157
2539,136692.24527417662
1047,141733.25070748242
1445,126042.76156615085
541,132539.11577377486
569,210796.37200073453
1276,129809.52495046509
918,146538.07622297894
326,140020.49195028137
1936,120680.68844917182
895,103930.06639572594
257,141321.51156464958
1241,177334.8122741183
1545,112051.44847249244
1189,177500.75833268263
270,149203.98915819675
2066,190283.3343547471
693,118019.27123306344
1259,138285.6120144568
2916,132569.25389980254
2321,268685.56424822385
1977,87817.70953596341
1895,142848.77824352778
1240,154461.53291819242
85,151657.0842808861
1823,121471.1263355665
825,284938.98309593654
110,218905.57683900284
697,114128.14778330844
2297,113477.61746665683
1231,134209.14918344605
1355,122203.84295466074
968,334518.7720106004
584,234364.5011981089
1315,116863.91110054693
1606,128695.60292938822
206,96778.8764041202
1685,376434.92277767387
2016,127827.66305310822
869,202577.48921386735
2135,132079.30245262876
2346,172553.10416160966
2430,241494.3159485632
2198,96846.37872827993
2652,124792.62634659371
27,116317.97089643916
241,149569.73211475596
906,133520.19356873896
1506,103392.2616562433
2098,393900.61473226966
1435,223576.05939976024
2213,124644.31854836876
1274,143997.02680013975
743,54228.377056707825
1737,194891.2253896348
2797,274449.72461702477
2185,71220.27401518206
58,161658.74690598444
830,195901.049424642
808,137127.67811563954
680,148343.85063131285
1153,106604.79959215366
1291,130615.00702577193
1818,162620.13824836139
2161,189991.66183461636
1883,121555.88596943501
350,424688.5003200471
2473,155814.95107402117
295,180158.68132715786
293,198544.77458980502
859,125790.59115201083
288,77122.19590801152
1578,130214.71495401926
102,166561.52519500494
2831,161655.11417224724
1030,164285.69054636091
2551,137577.9361715283
1286,130065.1361441525
958,308892.6128822653
776,123238.79614630295
72,212289.61939338373
2263,241476.791110575
1866,160392.63925233175
2876,78172.30841232234
2146,249051.73487463777
103,184969.17115151085
1500,135576.09184896323
492,162524.18133593033
167,137118.39497974474
2597,122173.85016442649
2685,114742.85763513292
1035,142070.27311580002
1220,71022.44280810421
2602,152181.35183707936
2159,198041.6620964744
695,130604.81348643098
1109,266322.1287911664
640,170701.59283943634
1652,152545.3994413534
2090,166506.35191712767
1188,192865.85826505357
2345,247891.18111745155
1059,471885.609276175
2751,236487.32266795094
128,195278.6347216904
1523,168615.88127570454
2925,153204.42042198032
2145,324484.035728213
1121,220341.94921254975
566,290277.23586056515
565,224548.27559656437
1331,128581.55155998477
2928,114103.49508523959
156,127912.19298721736
797,142368.9497778352
327,107061.03760544593
2859,131635.99229527777
1453,124647.61441538564
1762,375131.10748690914
1868,204869.93921750065
1760,162163.5566020894
1113,229234.5624010436
1812,190540.73030225243
117,165158.66137831513
1142,217667.29325705912
2342,386047.55513714225
927,134269.14728956774
2478,175758.15864255262
655,89358.27055825245
2064,122696.49892722277
369,245840.84177158008
2239,124110.37604080008
2732,217692.06698978596
1653,173769.01604711704
959,206464.72115346644
2395,376061.6817032894
1412,100706.16770705409
271,236145.60724392184
1484,149065.40487455452
1497,138436.73459922182
552,162979.32535311632
2,125440.28272041504
1855,348930.4732085338
4,280308.9218671947
2292,142604.61699587948
134,135864.27754743877
646,106085.31813598481
42,293128.4555510191
532,222157.18749695062
713,106859.0477308856
2561,136855.00214053012
2360,121560.59149977202
1333,120428.0015698693
1407,194554.5268126924
2892,278100.2403372136
574,225059.9876998976
1227,183690.2029269081
2591,200711.6263395588
1476,212361.18285850313
1125,227308.77485765715
1446,133092.66146935525
408,121395.62714051279
1101,293010.2226409681
2251,162104.97022542238
373,196470.22192449478
2554,116548.41460115749
2382,250293.41779236172
1985,91216.64774499512
519,239513.86133415025
1093,166746.79711984715
864,240056.23237484202
2889,146178.97754688485
2308,195085.35625874408
986,139200.9167938599
1302,145750.63978735663
585,159958.85731856068
2708,139880.8891014883
147,141076.80494793103
1441,218886.6456619451
383,175045.083406912
285,142905.45798928334
181,126998.80438356596
358,154466.43736366002
780,169334.77784714973
258,186323.3989503274
1865,227480.19165098728
692,122553.58502417017
2902,347435.3545913798
508,243486.65029766492
2638,141072.61510246925
36,147468.09481645664
611,163994.73868918399
2281,123416.48436603337
1678,142560.27300934732
1696,558915.2002869719
1557,74732.81088788992
2180,137790.38597271527
1726,229979.20051302566
951,135628.2998323366
267,217870.99833757713
2706,131603.6543210522
2221,226938.21101404406
1357,173035.7474572397
2901,324232.6567764851
347,171919.40241326758
2164,190996.37891900574
1586,295307.971380843
360,157462.33868399577
1769,236528.2132073193
2617,155397.4303010386
1879,155347.38177890764
991,208015.27826797453
1535,127891.72488717995
1191,162765.71483787175
1579,201115.43372877
1882,132128.90929484784
1510,123984.84579351306
2196,152259.9344078944
1845,168397.83252569602
2336,391132.01599700615
942,87537.85097076658
861,125281.59477507089
2555,115037.8682500178
1392,154764.04788773408
2099,252692.41721383153
1543,127852.8467801914
948,259001.6113883632
1239,168222.13166885497
22,190608.64915159787
2796,246092.46111297084
2747,191134.413344983
92,288951.7651109538
210,175344.5899228684
1858,216863.47895611913
2228,166253.62984564688
447,228341.94135452955
827,244335.863810212
1649,217422.75409452058
682,137194.89567488735
2698,112428.38750561052
494,156940.89698472153
214,96837.38684918276
2441,247944.91893919412
2679,106429.60863868684
1336,114933.20615983011
465,171793.52399057872
1524,133286.87014101265
2543,122998.42980852394
631,135896.97914227817
2452,308819.3714671535
228,142448.81224199463
126,176881.7169098853
1092,235799.99649350333
1122,200472.35175446386
932,207548.56803501223
1980,93995.58342683116
2171,97860.10691177074
551,152902.31687711793
2768,180530.19372104958
2056,115286.95078796375
1159,385573.6272230622
2645,102312.48729756348
1174,182249.3447495067
2266,217251.07567296192
2462,495150.5998307368
1219,137116.8310339339
2922,195278.23174094703
118,141590.62805954827
474,168111.21441592937
2576,156109.21675532372
872,285075.05250461644
1077,215532.5304215008
1536,125590.98691258847
1150,117500.34137473849
2341,341189.77490732726
1931,143576.04062889706
2785,131421.23971859756
2538,130052.74911866484
597,219819.2481677288
464,209444.2982239171
233,227483.18292182114
2169,128165.91852546846
2123,163211.99434014567
1867,174656.75702911825
137,247641.85871284938
515,240036.12144966028
933,122000.73878658951
2784,166901.05955747116
972,153239.93180585981
599,163471.89317093228
2614,133017.06747237113
2582,133178.46967361541
1409,139337.66597836648
175,97176.0397806326
352,220681.25309081355
976,104567.44093868673
2134,186427.6579585843
984,112694.10071697546
2396,375777.9005299318
1673,135041.21517667547
404,137411.07114507147
607,150289.35328659732
814,171690.16444527238
868,190997.7169958894
2271,169273.55729690043
1633,262044.3860873827
337,179879.0566070894
2765,154876.69680275623
1746,236540.33171213302
368,313204.58765428123
2806,213305.28920921133
1662,197425.52319419736
1234,190654.7541457363
1373,127556.55668199141
1672,112894.9206236218
1939,125988.38445135628
