Id,SalePrice
2136,126614.51706438579
996,163889.62213929585
227,136009.31812217893
135,155754.98909027549
1167,154250.8686732406
294,215880.76103965886
1776,211291.2774545485
540,181837.33529397758
1717,186115.8986623557
2303,114259.49893933124
116,180865.66292362812
127,133218.8137939498
1371,145401.82064633563
1014,171909.6610620445
1507,106144.60155367268
702,139395.8354438859
750,171086.2260829308
261,143321.74812245774
1559,80990.31670700082
577,232536.70313357443
2812,201146.78815192886
2080,173225.87658397402
1368,119353.12989130509
2376,118193.43279972061
659,107348.05083425637
1235,127854.86119428033
332,100086.59216815048
1917,145166.7101126697
2094,241107.7338874382
1460,279357.2358774544
1471,188000.88954682305
1509,123693.20239754661
1922,125790.4242867773
433,517802.85854910576
460,274931.198854346
1116,249807.73984559972
1137,163889.1974283349
53,179331.66180939227
2354,244831.99577806963
1475,203660.45683345685
1761,774711.669685581
842,127694.54625618982
2739,166686.51498090627
2509,163688.22882648412
1007,201469.05080539183
2610,180311.56976514703
1952,108430.15478405492
2719,191805.35688065478
2921,105658.20889353883
1966,133853.2485315572
292,119345.68784287047
1204,195773.0066604934
1829,237113.49097650414
2419,190078.07656333913
391,157766.87822929854
798,120481.34994768666
481,182289.47295872954
193,180971.50161169824
555,125267.31281352919
899,68349.58595873183
2357,181571.8516908442
328,120117.9024396436
1356,104658.55965550724
1154,116760.60604557885
1730,170734.7592235433
2249,136606.0200282475
1119,259916.75419197397
2856,136735.29353143508
1394,134852.77220740286
2587,123674.47063749094
61,327135.80318886746
2661,186995.0887351585
2711,134405.03386049447
1147,177930.7505474941
757,154809.1728202512
2623,99109.14779824532
2378,154303.40142321112
1413,137085.86826519307
1722,219679.5531217876
1112,195547.52462473637
1623,165830.43592670944
1201,188621.6841761393
1513,111494.49891596739
957,244418.08777032132
1171,283894.6517514237
1145,198991.491910327
2726,223260.82637390017
703,138537.26113697543
760,96138.42619998658
1964,135701.6736335699
2512,181414.6185967665
159,148175.21190575423
1281,166961.00504766268
468,164288.05411719627
290,132173.58270258326
665,98422.7856284034
1463,278566.09780568926
1792,218605.10837543465
923,138536.81636719246
500,264394.8204099678
1408,134622.0763463905
331,90871.28938830305
170,130456.31214539397
2192,102761.08795715368
2571,311715.2231356613
2314,150247.31720137745
2647,101313.87315013609
422,413559.4483699898
2457,374696.08282852324
1838,204392.9815286183
2805,258786.44419497476
1645,159535.87985215092
1711,302531.4933323437
2825,240415.53555687465
322,359058.46388040204
2103,275562.4991727904
342,136199.94448140415
600,108967.19276103568
488,171310.73129692173
1725,344117.5405138348
2246,252370.13534237773
2847,156602.06977216084
806,246059.70008045624
530,223959.99937450912
963,184370.8924504886
2678,99255.5216697175
171,90731.29262813015
2401,427271.02162690536
805,212871.92016159033
2259,205465.68594629242
1748,168149.35053246873
1361,146910.49340681254
1677,136111.93666325256
1406,148031.26479920003
2322,219769.96130888164
688,167418.11899657556
143,140502.866040377
804,196374.38486679806
1214,162757.62162977082
2828,143918.36791690366
1999,172235.02574576906
2467,201549.79849689483
2665,175025.6775203467
1538,374893.14728514303
398,111389.08606810635
2822,134560.03319727958
2157,142804.3884420111
1856,166786.49327750772
1269,113006.41288131967
2570,126978.47574582459
2320,239262.3499956229
1517,104548.88623329077
2304,115845.79645541759
1312,100309.57808475257
2012,143077.34063849613
506,207551.6418301048
2865,191797.11277869134
2367,124782.7450705584
554,93776.5478860433
238,138905.36282659255
1954,117549.28258585566
2488,149215.58207150633
2291,105658.20889353883
1969,106783.99747208293
2725,150868.63552924903
1482,142819.16895532687
2763,194028.64237721573
503,229352.86270584902
1584,224991.42424871275
1531,162385.41296944494
2210,144621.4877095465
459,348397.5081177732
556,127188.80534390888
1347,165430.8117007594
1290,107642.46027986199
1388,117352.27748290352
1571,170278.19445454798
2754,207001.82148332163
765,115515.06141030145
2494,125309.78477551542
2870,176221.17039356832
7,221099.6566627823
1114,221934.7557890935
2418,283999.2068918582
291,137012.2620936925
18,356698.9731215823
39,352795.91537594754
1001,250879.5722099678
2442,228935.89524825453
616,136532.26913780856
2680,67764.38985202744
1414,134825.56413385316
289,158844.38228106804
40,264140.974306106
860,125663.81293290382
409,138804.42109159034
673,146831.48223714178
2427,186842.6376320626
2036,206069.357744041
2564,136859.88748680605
642,181857.04203678097
1008,175034.52357201476
1908,151247.8752508515
2519,192690.66258757154
1369,100749.70787804204
2855,176455.7680277073
712,111231.94374664318
1943,105298.13950799793
1958,140375.59200059413
107,172482.48939341883
2295,156304.29109086396
704,95123.0934275926
676,119997.27862339678
259,176501.12127342145
93,282488.6549086048
106,235712.08094525384
2315,165105.9863562767
1050,117363.82468540623
1095,181938.93276001513
2709,132587.00000372683
758,127254.68812236376
1496,147392.4930531176
2370,136114.38661632856
2458,257978.24763737392
2733,127301.29452021913
161,276442.185476989
726,172186.56573486564
845,210219.56874374088
947,254712.04873611074
2232,85669.01222487917
2563,137199.1810411847
2299,121655.19086933199
211,78576.99819962804
605,184796.91096020464
1478,208108.44914345825
2247,244040.20095052468
2274,177889.71216422826
2869,179313.19820335586
967,215674.9048910749
2656,105876.24838762505
667,231882.66351727964
1042,126872.1670410939
2023,146429.28533967864
2447,406755.3815294904
2055,129584.21228631453
2275,280247.136084545
2204,177012.5859629806
1563,243857.97157295744
483,198857.55270652918
796,135589.76648534572
1526,157779.69252192773
2042,134111.36507352607
442,335226.5595790267
1693,325952.41333796177
1468,209569.08024476227
1430,172467.56323257857
2605,136273.49262758004
1529,172886.94049088992
335,118445.26736456186
1287,132375.55620247577
31,117319.17729861855
1785,272631.1328356515
82,154799.31641657712
2620,142451.46482360715
252,196251.78301351308
721,84562.11398430892
2165,181589.1433833194
2316,153612.541186269
775,123288.69697794087
1558,115412.13580743848
17,199119.01484781737
1022,236800.18566687847
925,126333.04281728686
438,273483.0858838158
1270,146738.247630885
1272,125247.96179619119
215,129966.8992608602
266,210928.86070839808
2402,268556.9184223735
1250,134624.41670358853
1984,122531.21696071076
1279,143363.76269281653
377,258688.69960878076
1252,134595.8791502887
2156,257759.1250263684
499,298808.3595912083
1374,126533.34580827875
2898,245265.08620390238
401,111389.08606810635
2721,162821.72101677512
2078,237795.91160557937
2589,126747.12567092157
1946,253291.5249174194
1334,135243.36767637203
2781,227106.34960951933
431,427494.63458066655
576,207437.32440210326
1474,199713.46230573603
2254,147969.21913578315
2155,284905.9908375523
885,101380.51764976923
643,140837.99260960805
1944,134274.81073474235
480,189956.98544102826
2845,92271.32612888492
2387,301377.64446295897
2407,205942.51277663637
2527,158081.3655758321
2514,161358.09454905964
629,169539.72949814599
80,202831.97577784437
1876,135438.25121456257
1546,132819.57390100858
2518,156661.05864017535
2347,148846.63975611964
783,179378.19632824912
1322,68035.92765065127
194,77275.26023426886
1770,270431.61715045036
2143,144272.69972810586
1229,203337.06376753424
511,268819.5605031323
46,205470.12428074513
1348,179239.1214836114
2465,199962.3180209221
387,232329.96709188752
873,202795.79702039962
1918,115204.49876304738
2764,233222.85849680728
2184,114833.40246981621
934,150503.36476788166
1920,126939.33732812194
2631,145250.467126791
1768,749899.2674020471
2040,121052.17097821605
1749,207308.17872966462
834,217959.41529764864
1457,238884.43482828216
79,123412.02893685587
2302,114259.49893933124
1817,132043.17344751183
2755,244772.214363229
359,163464.84078556517
2059,117693.78840806863
2092,233066.82279671018
2516,241789.88768370697
150,115104.04672847126
1656,142742.0383337449
83,103489.96273438795
2411,179202.6484656457
795,70901.49643088534
2312,234831.81454045087
2917,117697.76295505732
1624,182876.6018008439
2215,299129.73475742596
1211,147573.74024266988
1485,142805.03104121628
1024,166297.42278800698
570,173033.24714748154
2874,149567.71316658566
700,152386.938371005
2756,225559.08878831932
2022,188192.993352876
583,208380.18150630096
2392,350216.56863456836
2424,197442.52101363012
212,100457.2337363427
736,115040.16781744028
1610,159487.69609565413
890,122088.51990126334
467,162571.18290849577
578,237864.67681231996
1747,171129.6667725733
1149,168140.0119879107
2758,225832.32924174189
857,118047.35573113068
2219,284099.05794238613
733,87746.48745844474
2909,120387.49942442456
1798,267675.7297053629
235,108579.82561176327
2366,144186.83736139475
1027,131884.92853872472
1195,126458.65765995339
1303,59355.07540986145
148,170582.61148087092
608,145257.16933393475
2515,187824.74769227928
821,282677.7133543019
2500,277203.7068394547
745,122273.6944190908
741,147495.91901168833
1611,129017.0818128675
2532,124888.24027457225
1081,210168.1886853113
1692,454789.43230546726
2520,192118.92522487885
276,105478.82718540238
1992,125698.30301835798
663,56615.059131964226
418,143988.61025534334
1733,177787.3469393913
2359,147670.95682253194
253,191281.48552950175
1518,148878.589597068
2035,145188.17272261207
2919,100086.59216815048
1540,223139.69318286
2120,136065.47081860725
1674,177135.8856612108
256,143348.57500919455
2361,105315.58979937971
978,95929.90897805654
2280,137733.26193804014
2095,215244.50718208103
1709,295485.6638740576
2801,230076.41537920196
1246,120526.47747729119
2373,125413.93093021744
1055,270055.46935584245
2017,136890.9378292764
1099,259629.53070421048
1344,76031.4680500304
835,170943.65452269706
1117,230953.20780800292
2043,95028.13275316854
2085,124890.42031010082
410,155823.0642963172
2650,134061.23339541713
2867,162759.23549636404
1668,120977.77954654986
1161,174922.89466873175
2122,167921.4031217069
2539,137916.4236757667
1047,145166.79794976985
1445,121033.27063637026
541,132444.47944259897
569,217862.49964088286
1276,144928.10280929462
918,148555.04050965753
326,153176.79888154188
1936,128713.12767506702
895,103989.27328793456
257,127271.081236296
1241,173659.7949461756
1545,115036.22743716909
1189,172016.79939600124
270,142805.03104121628
2066,191709.14850802437
693,123679.19498044653
1259,151689.54933956036
2916,139503.50700597363
2321,281454.20490672195
1977,81229.44696966933
1895,154415.9035555837
1240,156660.28408370234
85,149295.8946493074
1823,112472.17261611602
825,267180.3766884223
110,212623.43592209154
697,118617.32274688206
2297,107812.15873014039
1231,135187.4429058562
1355,120426.10471935757
968,334898.9465282676
584,228193.63936149378
1315,120021.30641989893
1606,126853.2886136545
206,102209.04104042427
1685,342950.326167146
2016,134869.29254828574
869,213123.43951118202
2135,121444.84387549086
2346,160248.35925784902
2430,220440.184760604
2198,94971.05896005181
2652,125288.21573999467
27,111122.89048057664
241,166798.52315645813
906,127243.09006844893
1506,108761.90945490423
2098,366873.2728196621
1435,204746.2630262432
2213,118240.86783173532
1274,150795.15444268959
743,50272.46680029161
1737,200725.85777092288
2797,264566.5983720334
2185,67561.27930107705
58,157899.70706437202
830,192673.07078982788
808,128998.02961506965
680,153059.77551099885
1153,101240.5552195159
1291,140347.65335199644
1818,153503.70252629602
2161,193412.53546955722
1883,131108.76095941162
350,341392.8424017633
2473,154257.34196225164
295,171001.0620049016
293,211467.43355746494
859,118139.92026600157
288,75831.16425314506
1578,127341.03105074164
102,164740.34509760397
2831,177742.7525531912
1030,169865.12790669387
2551,136546.92139611027
1286,138389.79267040343
958,316070.8204687478
776,121958.66223077466
72,187359.6456702112
2263,259958.33676071875
1866,145001.78835923257
2876,78694.1095572828
2146,270423.4787102423
103,179291.26812084133
1500,138045.37268654697
492,163822.73287984
167,137702.36526176264
2597,125770.27625343698
2685,121879.68611348541
1035,144837.92556472842
1220,69742.21428474071
2602,157191.1986806136
2159,205777.74960009262
695,126765.00986676024
1109,233113.32996431505
640,178395.87673513993
1652,146259.68089568795
2090,169511.53658269995
1188,192952.7669107219
2345,231064.19664105453
1059,424465.9722238497
2751,247250.75928178092
128,188390.47878111497
1523,176075.70608830688
2925,142922.91040654137
2145,305747.2189145016
1121,233690.5623264919
566,305672.757934829
565,204935.92460632272
1331,130386.94184035259
2928,114802.70884544436
156,132930.75424193323
797,142997.75424398226
327,105658.20889353883
2859,129035.1320297776
1453,114503.52305865883
1762,338272.79369590286
1868,206348.54265307225
1760,163818.24236185735
1113,254551.20578273144
1812,183625.51944997328
117,158429.72819669562
1142,198591.52567347695
2342,350830.1103474108
927,131874.7056082914
2478,178992.52621469586
655,91392.47087436594
2064,129576.38887868848
369,209212.43034794158
2239,134931.89621420938
2732,203399.8607958755
1653,164970.92325883615
959,211200.79814627123
2395,340517.32115279295
1412,94505.75281195354
271,248271.45435726384
1484,142781.89929144268
1497,130965.90952514326
552,158222.8095716859
2,128669.70763674035
1855,285005.3637651802
4,290733.5539322903
2292,146875.04574661452
134,136494.45176139288
646,111137.35957833432
42,314358.1992089362
532,217595.27265814337
713,103813.43676107138
2561,128607.83532668272
2360,128786.37209332638
1333,117349.4847918144
1407,192250.65287968927
2892,260946.21117456644
574,224290.73333173268
1227,180666.7878785647
2591,220908.37666578742
1476,203262.9011210381
1125,248895.13189768113
1446,123697.69694625493
408,124311.59971558803
1101,275591.0757555762
2251,168521.14252786103
373,187813.28353869985
2554,123764.4537778172
2382,261666.1577675837
1985,91583.12537980311
519,226511.5953199428
1093,169083.6616242372
864,258058.3546406944
2889,142542.72852258856
2308,189151.55352482732
986,135178.9466548137
1302,149265.35284023918
585,149911.20992632868
2708,140188.65882113032
147,134911.86419070634
1441,210057.87919142074
383,166356.10788127818
285,145274.53786311595
181,132185.81942187855
358,149239.96804219842
780,163623.88502420846
258,183753.2179113103
1865,205478.00717888126
692,122431.91739041293
2902,315417.24864302325
508,274775.2194455049
2638,145044.46162939994
36,153719.94873902135
611,168557.17114346594
2281,121608.13976199599
1678,158907.3870826994
1696,481062.0012459291
1557,74157.52062792494
2180,135515.45334634845
1726,227643.3931680511
951,134318.36868166024
267,229245.36352468326
2706,128687.23784147561
2221,203315.9478184333
1357,183082.54314030366
2901,294659.0295447667
347,166332.66639166125
2164,187070.7919768075
1586,291141.8232108487
360,164164.00025406873
1769,204089.74812538782
2617,166719.33722486068
1879,167837.01910995028
991,201347.75397588493
1535,124864.625662896
1191,165138.9431804298
1579,206069.0325412964
1882,135197.50651843415
1510,129970.95786768528
2196,149570.26486420693
1845,165219.9256028428
2336,399698.5247683363
942,89680.1593061035
861,114903.75576891849
2555,113397.01032212538
1392,146123.55564801896
2099,275562.4991727904
1543,131908.35759116878
948,250661.06921734402
1239,161437.05496205983
22,181654.36427286678
2796,240131.7721242899
2747,170772.24518024834
92,285773.9229505163
210,159432.39822925613
1858,210330.5257600375
2228,177144.05586732298
447,224330.2442157823
827,224990.1860043345
1649,207232.96158075554
682,136402.58611462452
2698,115112.19158357421
494,158199.08185559668
214,94521.55235948882
2441,252144.2318710137
2679,105977.43070023516
1336,123008.17262733371
465,178759.06583648882
1524,125464.71849095545
2543,124716.52899481352
631,131306.94166517345
2452,301019.65483877744
228,146463.75085866707
126,156968.9573185979
1092,205215.33542363677
1122,208523.7862033724
932,193128.28382840115
1980,95111.78974524951
2171,94788.203388537
551,147993.1783135829
2768,167706.53071377217
2056,120626.11241038392
1159,379768.7299030063
2645,102654.00903424577
1174,177237.41469945342
2266,204677.38809574765
2462,440345.5040819727
1219,139461.01206614092
2922,194288.51440329436
118,140959.34542307834
474,177980.449142804
2576,160107.1155014881
872,266073.9647291749
1077,219924.70040425143
1536,119570.35016380614
1150,125090.10342821457
2341,289469.925836064
1931,149334.14787247215
2785,122470.99770568825
2538,125631.88586806974
597,209470.9494207067
464,190192.70912853058
233,208287.5270921985
2169,122599.72546134525
2123,156349.1348100287
1867,161567.06908811434
137,252762.19081832725
515,221403.07660931445
933,131658.7351752141
2784,159255.73515139235
972,152268.82233549672
599,163232.14706141432
2614,140157.41994074365
2582,128174.74099343474
1409,149482.93452776724
175,98078.69831190427
352,211367.36667812814
976,103647.40337900909
2134,195496.8401999316
984,109434.87380488381
2396,344574.30559176806
1673,139712.4625838362
404,133383.57243568354
607,160947.93054666644
814,154720.42842182866
868,200155.39645185592
2271,176297.1762629723
1633,232551.15007977956
337,191963.70231073283
2765,141421.37352240985
1746,217305.86074404145
368,321113.602870518
2806,202083.03725599567
1662,178141.58475022743
1234,197634.98853224656
1373,131074.53157695584
1672,110380.91652554521
1939,122253.00320030101
